create_time,bid,bn,campaign_id,cd,custom_track,de,dl,dt,ed,ev,group_id,id,job_id,md,publisher_id,rl,sr,ts,tz,ua,uid,utm_campaign,utm_content,utm_medium,utm_source,utm_term,v,vp
f6b929a0-0c8f-11ed-b234-ce7e7f8fe3df,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,06:38.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-we46wior-l61ljer9,,,,,,1,1366x625
dfcfb190-071d-11ed-8c4c-9dde78fe9c73,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/messages,CandidatePortal,,1,,,,TRUE,,http://localhost:4200/candidate-portal/messages,1920x1080,47:20.3,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1275x976
ecb6a5c0-0075-11ed-b172-7be2448ca971,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":191,""publisherId"":0,""userId"":123}",2,,,,TRUE,,,1536x864,29:56.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
4885c5d0-0caf-11ed-9597-c622c4b03629,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/440?jobId=440&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""440"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,50:51.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
6b02d5d0-0741-11ed-a223-31e94ec5a12a,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/job/1169,CandidatePortal,,1,,,,TRUE,,,1536x864,01:46.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-nghvia6f-l4o02n5d,,,,,,1,1536x731
ab87cd00-0cae-11ed-9724-6cb0ca1864d9,1,Chrome 103,93,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/ec972305bf4fd6cdf2b3701dbebc4a5385bd3258?param1=258&param2=1,CandidatePortal,,1,,,258,TRUE,1,,1366x768,46:27.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
1a4d11e4-9456-11ed-83d7-7895881fb21c,1,,58,,click,,,,,,10,,1257,,30,,,1/14/2023 21:55,,,,,,,,,,
e7040c20-0071-11ed-9414-ba67f1f6702c,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":96,""publisherId"":0,""userId"":123}",2,,,,TRUE,,,1536x864,01:09.6,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
f657ea40-006f-11ed-8765-05ce2bb1ee53,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job/196,CandidatePortal,"{""customEvent"":""click"",""jobId"":""196"",""publisherId"":0,""userId"":123}",2,,,,TRUE,,,1536x864,47:16.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
b5cc4370-0a44-11ed-8a36-02b376d56c1b,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1366x768,02:53.5,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-m8tpkuds-l4oxward,,,,,,1,1707x781
4c94b1e0-0c00-11ed-a518-4986d5de0ccf,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1531?jobId=1531&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1531"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,58:14.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x625
93e49d80-0c00-11ed-8507-d765ef41a658,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/700021a879721bc97b85d800ff96e8c72b3e9869?param1=1530&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1530"",""publisherId"":""1""}",2,,,1530,TRUE,1,,1366x768,00:14.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
dcf66770-037b-11ed-a208-a8017d806e2d,,Chrome 96,,24,,UTF-8,http://150.136.2.86/candidate-portal/profile,CandidatePortal,,1,,,,TRUE,,,1920x1080,50:04.0,-420,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",1-o23lt45w-l516d965,,,,,,1,1920x919
63acc810-0d61-11ed-b748-61f590e0d795,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/336?jobId=336&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""336"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,05:46.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
343fab60-0bfe-11ed-8e33-bb345a9658f7,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,43:14.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
befa9f00-08d7-11ed-9752-c69e81614e96,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/profile,CandidatePortal,,1,,,,TRUE,,,1366x768,30:23.2,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-m8tpkuds-l4oxward,,,,,,1,1517x694
348fee50-0658-11ed-bd58-750a10c4a570,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1,,,,TRUE,,http://localhost:4200/candidate-portal/,1920x1080,12:22.3,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,829x976
d4eaa8a0-fd42-11ec-926b-b6d0fbc63fe5,,Chrome 96,,24,,UTF-8,http://150.136.2.86/candidate-portal/profile,CandidatePortal,,1,,,,TRUE,,http://150.136.2.86/candidate-portal/messages,1920x1080,46:42.2,-420,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",1-o23lt45w-l516d965,,,,,,1,1920x980
72a122b0-00ca-11ed-8577-3ea382daf853,,Chrome 103,,24,,UTF-8,http://localhost:4201/candidate-portal/job,CandidatePortal,,1,,,,TRUE,,http://localhost:4201/candidate-portal/job,1920x1080,35:02.1,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1858x944
d3b797a0-084a-11ed-9c30-695b9f9efb2f,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1920x1080,41:38.5,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-4sn1i3hj-l5tu0pnh,,,,,,1,948x976
a5f9f8c0-018e-11ed-a8e6-3f668362b23a,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":196,""publisherId"":0,""userId"":123}",2,,,,TRUE,,http://localhost:4200/candidate-portal/job,1920x1080,59:29.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1367x929
e657d1b0-0834-11ed-b7e6-e5c1df781f3d,,Chrome 102,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/profile,CandidatePortal,,1,,,,TRUE,,,1920x1080,04:40.9,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-mdzfzjrn-l5tnuexa,,,,,,1,1920x976
b6cbbe20-01a9-11ed-b450-68a91a22b458,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1,,,,TRUE,,http://localhost:4200/candidate-portal/,1920x1080,13:14.4,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-2e0m174r-l4nx6s72,,,,html,,1,918x976
4d104b00-036f-11ed-af2c-4381cfa903a3,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1,,,,TRUE,,http://localhost:4200/candidate-portal/,1920x1080,20:08.6,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1920x925
281d5b00-0b38-11ed-93b1-37fc1bbd8c5d,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,05:34.0,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-84pzfc44-l5z5mcft,,,,,,1,1366x625
8daceef0-0cb8-11ed-b1b7-8defbaef6648,,Chrome 103,,24,unqualified,UTF-8,http://localhost:4400/candidate-portal/profile,CandidatePortal,"{""customEvent"":""unqualified"",""publisherId"":0,""userId"":110}",2,,,,TRUE,,,1536x864,57:09.0,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-go8olnux-l4pv9epe,,,,,,1,1536x722
d93af940-0c93-11ed-9ae0-737d0b3dd805,,Chrome 102,,24,click,UTF-8,http://localhost:4200/candidate-portal/job/188?publisherId=10,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":0,""userId"":118}",2,,,,TRUE,,,1920x1080,34:25.9,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1186x976
1d917130-0845-11ed-9e7c-6ba5903c8e80,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/messages,CandidatePortal,,1,,,,TRUE,,http://localhost:4200/candidate-portal/,1920x1080,00:45.7,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1104x976
2c4d3964-9456-11ed-af84-ad9fdcf30b0b,0,,1,,click,,,,,,16,,179,,27,,,1/14/2023 21:55,,,,,,,,,,
a48ea810-0282-11ed-bf7a-d3082fcb4b46,,chrome 99,,24,,utf-8,http://150.136.2.86/candidate-portal/login,candidateportal,,1,,,,TRUE,,,1536x864,21:29.1,-420,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/99.0.4844.84 safari/537.36",1-m1rjmp9d-l4zajc12,,,,,,1,1536x754
1f7f5b80-fea2-11ec-a845-704eff0ee446,2,Chrome 103,4,24,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1,,,98,TRUE,1,,1366x768,41:22.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
97ea0fc0-0848-11ed-a1fb-0896662b2c9f,,Safari 15,,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1440x900,25:39.2,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15",1-angvi60v-l5ttg5gn,,,,,,1,1440x772
d0a01bb0-0cae-11ed-9662-5df1dbbc2d8e,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/52fe1ea5de8f95daf32f506315eaf022fec89350?param1=187&param2=1,CandidatePortal,,1,34,,187,TRUE,1,,1366x768,47:29.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
eb445130-0b22-11ed-a6d7-2c19ab42bff4,,Chrome 103,,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":90,""publisherId"":0,""userId"":110}",2,,,,TRUE,,,1920x1080,33:31.7,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rbhdb6qn-l5uj4rwl,,,,,,1,1320x944
92b41270-083f-11ed-b7be-fb0a5e15fdf8,,Chrome 96,,24,,UTF-8,http://fe.test.gotoro.io/candidate-portal/new-password?token=7c978483-5f93-44a8-b294-34998150972b&id=392,CandidatePortal,,1,,,,TRUE,,,1920x1080,21:05.4,-420,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",1-38vj2fxj-l5tq3zit,,,,,,1,1920x980
ad034470-0803-11ed-83a0-a08bf597af40,,Chrome 102,,24,,UTF-8,http://150.136.2.86/candidate-portal/new-password?token=deaf7d4d-1e96-4e3d-a15a-fab5c6d542f3&id=377,CandidatePortal,,1,,,,TRUE,,,1366x768,12:16.0,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ukgs35xl-l5tbtng0,,,,,,1,1366x768
a81a31f0-0676-11ed-9da2-0095f949912e,,Chrome 103,,24,,UTF-8,http://129.213.68.90/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1920x1080,50:20.9,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-d605eqrr-l5m5ugxa,,,,,,1,1920x887
a39a3d30-0b5a-11ed-b2d7-de0469f1e56f,1,Chrome 103,48,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2,34,,188,TRUE,1,,1366x768,12:23.8,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
55f8bc00-0b5a-11ed-be85-920a697e9a30,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,10:13.6,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
5708b290-0d61-11ed-ae95-2ae4a8ef23e2,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/336?jobId=336&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""336"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,05:25.5,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
7d7414e0-0660-11ed-8ec6-6fa86a3e3d2f,,Chrome 102,,24,,UTF-8,http://150.136.2.86/candidate-portal/login,CandidatePortal,,1,,,,TRUE,,,1920x1080,11:40.4,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-s1380zhv-l4ozwjai,,,,,,1,1920x925
a771cfe0-0187-11ed-8475-475f21d2b5a1,,Chrome 103,,24,,UTF-8,http://localhost:4400/,CandidatePortal,,1,,,,TRUE,,,1920x1080,09:24.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-go8olnux-l4pv9epe,,,,,,1,1920x937
6a3c5670-0cb0-11ed-ba26-296969cee75d,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/67efdcf3279f30f33602423a263eba092c7a94f8?param1=1529&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1529"",""publisherId"":""1""}",2,,,1529,TRUE,1,,1366x768,58:57.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
4d09fe60-0bff-11ed-9bdd-6eef68135cb4,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1534?jobId=1534&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1534"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,51:06.0,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
56688450-fea2-11ec-93e0-df35aa6a4e41,,Chrome 103,,24,alive,UTF-8,http://150.230.186.232/candidate-portal/job/98?jobId=98&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""98"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,42:54.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
01d09010-9455-11ed-b827-9b5afc8fd73d,1,,33,,qualified,,,,,,22,,1218,,12,,,1/14/2023 21:47,,,,,,,,,,
b96ad280-0076-11ed-838c-fec982035f34,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":191,""publisherId"":0,""userId"":123}",2,,,,TRUE,,,1536x864,35:40.5,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
eca18eb0-089a-11ed-af2a-f02eef0e4612,,Chrome 103,,24,click,UTF-8,http://150.230.186.232/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":127,""publisherId"":0}",2,,,,TRUE,,,1920x1080,15:00.4,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-4lva4hrh-l5te7l3b,,,,,,1,1920x884
a9bf39f0-0b59-11ed-a450-81b8d2f74d90,1,Chrome 103,48,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2,34,,188,TRUE,1,,1366x768,05:24.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
d599f400-0caf-11ed-8388-260a02b4a931,0,Chrome 103,151,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/c4e7a8a4ed3df2e76bd1eb80824e1a186ca7f0a1?param1=1103&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1103"",""publisherId"":""1""}",2,28,,1103,TRUE,1,,1366x768,54:47.8,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
17d39e20-0c8d-11ed-8d79-224b8fb9f4f0,1,Chrome 103,15,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/7f0b19c04a7d1bdd212cd446ea37a6f1e3ecaa4f?param1=336&param2=1,CandidatePortal,,1,,,336,TRUE,1,,1366x768,46:05.8,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
5d5a9a40-0100-11ed-bdab-6b4f6b724305,,Chrome 103,,24,,UTF-8,http://150.230.186.232/candidate-portal/verify-email?token=29b663e5-26d5-42a3-8ee2-524c2c6418ef&id=366,CandidatePortal,,1,,,,TRUE,,,1366x768,00:55.0,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0vp317xz-l5gkqpii,,,,,,1,1366x768
7b3b7610-0b5a-11ed-930b-e73ec6fff008,1,Chrome 103,48,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2,34,,188,TRUE,1,,1366x768,11:16.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
f6b9d1a0-0075-11ed-8f0e-e315ad07e1a9,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":192,""publisherId"":0,""userId"":123}",2,,,,TRUE,,,1536x864,30:13.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
f5dc9dd0-04a3-11ed-89ef-f566426e29ce,,Chrome 102,,24,click,UTF-8,http://150.136.2.86/candidate-portal/job/99,CandidatePortal,"{""customEvent"":""click"",""jobId"":""99"",""publisherId"":0}",2,,,,TRUE,,,1366x768,09:20.9,240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-k2oon3r8-l5n6yd6z,,,,,,1,1366x768
c2444710-0c8d-11ed-ba01-bb95d31af9f4,2,Chrome 103,4,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?param1=98&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""98"",""publisherId"":""1""}",2,,,98,TRUE,1,,1366x768,50:51.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
55043060-0b3a-11ed-a09a-ec9cc1dad2f4,,Chrome 103,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/job/1?param1=2&param2=1,CandidatePortal,,1,,,,TRUE,,,1366x768,21:08.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-m5ngo83k-l5z62pzj,,,,,,1,1366x625
2abecd30-00ed-11ed-a6fa-ba705e42590f,,Chrome 103,,24,,UTF-8,http://localhost:4400/,CandidatePortal,,1,,,,TRUE,,,1536x864,43:32.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-go8olnux-l4pv9epe,,,,,,1,1536x722
422822e0-fe78-11ec-afc5-bad9319a8d32,,Chrome 103,,24,alive,UTF-8,http://150.230.186.232/candidate-portal/job/187?jobId=187&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""187"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1920x1080,41:36.3,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-bekm4s4w-l5aghjrk,,,,baotgestbvid2,,1,1920x929
